",Obsessive compulsive disorder (OCD),[Anxiety and nervousness,Depression,Depressive or psychotic symptoms,Obsessions and compulsions,Temper problems,Hostile behavior,Low self-esteem,Excessive anger,Feeling ill,Fears and phobias,Hysterical behavior,Lack of growth,],Obsessive compulsive disorder (OCD) "
",Injury of the ankle,[Ankle pain,Foot or toe pain,Ankle swelling,Leg pain,Foot or toe swelling,Joint pain,Foot or toe weakness,Leg cramps or spasms,Ankle stiffness or tightness,Wrist swelling,Foot or toe lump or mass,],Injury of the ankle "
",Hyponatremia,[Weakness,Vomiting,Nausea,Shortness of breath,Dizziness,Sharp abdominal pain,Sharp chest pain,Headache,Back pain,Fever,Fainting,Seizures,],Hyponatremia "
",Stricture of the esophagus,[Difficulty in swallowing,Vomiting,Regurgitation,Lump in throat,Sharp chest pain,Nausea,Difficulty eating,Heartburn,Coughing up sputum,Stomach bloating,Problems with movement,Recent weight loss,],Stricture of the esophagus "
",Fracture of the ankle,[Ankle pain,Ankle swelling,Leg pain,Foot or toe pain,Foot or toe swelling,Ankle weakness,Knee weakness,],Fracture of the ankle "
",Soft tissue sarcoma,[Skin lesion,Abnormal appearing skin,Skin growth,Skin moles,Itching of skin,Skin dryness, peeling, scaliness, or roughness,Leg lump or mass,Warts,Groin mass,Irregular appearing nails,Change in skin mole size or color,Bones are painful,],Soft tissue sarcoma "
",Bone disorder,[Back pain,Knee pain,Leg pain,Shoulder pain,Bones are painful,Leg cramps or spasms,Leg weakness,Difficulty speaking,Hot flashes,Stiffness all over,Leg lump or mass,Muscle stiffness or tightness,],Bone disorder "
",Epilepsy,[Seizures,Headache,Abnormal involuntary movements,Disturbance of memory,Difficulty speaking,Lack of growth,Stiffness all over,Eye moves abnormally,Muscle weakness,],Epilepsy "
",Personality disorder,[Depressive or psychotic symptoms,Depression,Anxiety and nervousness,Hostile behavior,Insomnia,Excessive anger,Low self-esteem,Delusions or hallucinations,Drug abuse,Fears and phobias,Temper problems,Obsessions and compulsions,],Personality disorder "
",Shingles (herpes zoster),[Skin rash,Back pain,Skin lesion,Itching of skin,Ache all over,Headache,Sharp abdominal pain,Side pain,Sharp chest pain,Abnormal appearing skin,Pain in eye,Facial pain,],Shingles (herpes zoster) "
",Tourette syndrome,[Abnormal involuntary movements,Depressive or psychotic symptoms,Headache,Allergic reaction,Drug abuse,Sleepiness,Abnormal movement of eyelid,Excessive anger,Delusions or hallucinations,Obsessions and compulsions,Temper problems,Warts,],Tourette syndrome "
",Avascular necrosis,[Hip pain,Knee pain,Shoulder pain,Drug abuse,Bowlegged or knock-kneed,Shoulder stiffness or tightness,Shoulder weakness,],Avascular necrosis "
",Strep throat,[Sore throat,Fever,Cough,Headache,Vomiting,Ear pain,Nasal congestion,Skin rash,Ache all over,Difficulty in swallowing,Chills,Decreased appetite,],Strep throat "
",Spinocerebellar ataxia,[Problems with movement,Dizziness,Abnormal involuntary movements,Skin rash,Fainting,Difficulty speaking,Headache,Blood in urine,Foot or toe pain,Cough,Anxiety and nervousness,Disturbance of memory,],Spinocerebellar ataxia "
",Osteomyelitis,[Skin lesion,Skin on leg or foot looks infected,Hand or finger pain,Hand or finger swelling,Difficulty speaking,Foot or toe swelling,Knee swelling,Bones are painful,Skin on arm or hand looks infected,Irregular appearing nails,Arm swelling,Lymphedema,],Osteomyelitis "
",Sjogren syndrome,[Symptoms of eye,Diminished vision,Ache all over,Joint pain,Pain in eye,Peripheral edema,Mouth dryness,Spots or clouds in vision,Itchiness of eye,Difficulty in swallowing,Regurgitation,Groin pain,],Sjogren syndrome "
",Adhesive capsulitis of the shoulder,[Shoulder pain,Shoulder stiffness or tightness,Neck pain,Ache all over,Elbow pain,Arm pain,Skin on arm or hand looks infected,Shoulder swelling,Stiffness all over,Muscle pain,Ankle stiffness or tightness,],Adhesive capsulitis of the shoulder "
",Viral hepatitis,[Sharp abdominal pain,Abusing alcohol,Drug abuse,Melena,Stomach bloating,Symptoms of the kidneys,Hand or finger stiffness or tightness,Low self-esteem,Incontinence of stool,],Viral hepatitis "
",Tonsillar hypertrophy,[Swollen or red tonsils,Abnormal breathing sounds,Sore throat,Nasal congestion,Apnea,Cough,Redness in ear,Hurts to breath,Fever,Drainage in throat,Allergic reaction,Difficulty in swallowing,],Tonsillar hypertrophy "
",Gastritis,[Sharp abdominal pain,Vomiting,Nausea,Burning abdominal pain,Sharp chest pain,Upper abdominal pain,Diarrhea,Fever,Headache,Heartburn,Vomiting blood,Regurgitation,],Gastritis "
",Skin cancer,[Skin lesion,Abnormal appearing skin,Skin moles,Skin growth,Skin dryness, peeling, scaliness, or roughness,Skin swelling,Itching of skin,Irregular appearing scalp,Warts,Acne or pimples,Lip swelling,Skin irritation,],Skin cancer "
",Rheumatic fever,[Itchiness of eye,Knee lump or mass,Bedwetting,Excessive growth,Pelvic pressure,Vulvar sore,Eye strain,Loss of sex drive,Neck cramps or spasms,Shoulder swelling,Joint stiffness or tightness,Nailbiting,],Rheumatic fever "
",Aphthous ulcer,[Mouth ulcer,Fever,Sore throat,Mouth pain,Tongue lesions,Toothache,Ache all over,Skin rash,Headache,Lip sore,Cough,Swollen tongue,],Aphthous ulcer "
",Tonsillitis,[Sore throat,Swollen or red tonsils,Abnormal breathing sounds,Nasal congestion,Throat feels tight,Redness in ear,Apnea,Diminished hearing,Drainage in throat,Allergic reaction,Lump in throat,Throat redness,],Tonsillitis "
",Intestinal cancer,[Sharp abdominal pain,Diarrhea,Neck mass,Regurgitation,Foot or toe swelling,Changes in stool appearance,Lump or mass of breast,Decreased appetite,Throat feels tight,Jaundice,Mouth pain,Pain in testicles,],Intestinal cancer "
",Rocky Mountain spotted fever,[Headache,Shoulder cramps or spasms,Excessive anger,Ankle pain,Wrist pain,Pain during pregnancy,Facial pain,Joint stiffness or tightness,Pain or soreness of breast,Knee lump or mass,Pain in eye,Fatigue,],Rocky Mountain spotted fever "
",Stomach cancer,[Sharp abdominal pain,Nausea,Vomiting,Fatigue,Weakness,Diarrhea,Burning abdominal pain,Fluid retention,Difficulty in swallowing,Constipation,Peripheral edema,Heartburn,],Stomach cancer "
",Developmental disability,[Depressive or psychotic symptoms,Seizures,Hostile behavior,Lack of growth,Difficulty speaking,Temper problems,Obsessions and compulsions,Delusions or hallucinations,Restlessness,Excessive anger,Antisocial behavior,Fears and phobias,],Developmental disability "
",Acute stress reaction,[Anxiety and nervousness,Sharp chest pain,Headache,Depressive or psychotic symptoms,Depression,Insomnia,Dizziness,Shortness of breath,Fatigue,Burning abdominal pain,Abnormal involuntary movements,Chest tightness,],Acute stress reaction "
",Delirium,[Disturbance of memory,Depressive or psychotic symptoms,Depression,Problems with movement,Hostile behavior,Delusions or hallucinations,Abnormal involuntary movements,Focal weakness,Difficulty speaking,Hysterical behavior,Disturbance of smell or taste,Slurring words,],Delirium "
",Callus,[Skin growth,Foot or toe pain,Skin rash,Skin lesion,Abnormal appearing skin,Acne or pimples,Warts,Skin dryness, peeling, scaliness, or roughness,Skin swelling,Irregular appearing nails,Foot or toe swelling,Itching of skin,],Callus "
",Guillain Barre syndrome,[Leg weakness,Leg pain,Loss of sensation,Fever,Ache all over,Dizziness,Paresthesia,Hand or finger pain,Weakness,Difficulty speaking,Problems with movement,Facial pain,],Guillain Barre syndrome "
",Lumbago,[Low back pain,Back pain,Leg pain,Neck pain,Hip pain,Lower body pain,Side pain,Back cramps or spasms,Muscle pain,Low back stiffness or tightness,Low back cramps or spasms,],Lumbago "
",Deviated nasal septum,[Nasal congestion,Abnormal breathing sounds,Headache,Allergic reaction,Difficulty breathing,Painful sinuses,Apnea,Sore throat,Facial pain,Frontal headache,Plugged feeling in ear,Nosebleed,],Deviated nasal septum "
",Hemangioma,[Abnormal appearing skin,Skin lesion,Skin moles,Skin growth,Lymphedema,Skin swelling,Skin dryness, peeling, scaliness, or roughness,Skin irritation,Lip swelling,Irregular appearing scalp,Warts,Irregular appearing nails,],Hemangioma "
",Patau syndrome,[Joint stiffness or tightness,Knee lump or mass,Eye strain,Excessive growth,Pelvic pressure,Vulvar sore,Bedwetting,Loss of sex drive,Neck cramps or spasms,Shoulder swelling,Nailbiting,Shoulder cramps or spasms,],Patau syndrome "
",Peripheral arterial disease,[Skin lesion,Leg pain,Foot or toe pain,Poor circulation,Lymphedema,Leg cramps or spasms,Feeling cold,Hemoptysis,Symptoms of the kidneys,],Peripheral arterial disease "
",Chronic back pain,[Back pain,Low back pain,Leg pain,Neck pain,Hip pain,Loss of sensation,Side pain,Lower body pain,Groin pain,Back cramps or spasms,Leg weakness,Back stiffness or tightness,],Chronic back pain "
",Heart failure,[Shortness of breath,Sharp chest pain,Difficulty breathing,Peripheral edema,Cough,Weakness,Chest tightness,Leg swelling,Weight gain,Fluid retention,Palpitations,Hurts to breath,],Heart failure "
",Conjunctivitis,[Eye redness,Pain in eye,Cough,Nasal congestion,Fever,Itchiness of eye,Swollen eye,White discharge from eye,Lacrimation,Symptoms of eye,Sore throat,Coryza,],Conjunctivitis "
",Herniated disk,[Low back pain,Back pain,Leg pain,Neck pain,Loss of sensation,Shoulder pain,Hip pain,Lower body pain,Arm pain,Paresthesia,Leg weakness,Arm weakness,],Herniated disk "
",Rhabdomyolysis,[Sharp chest pain,Depressive or psychotic symptoms,Arm pain,Fatigue,Loss of sensation,Leg pain,Peripheral edema,Weakness,Vomiting,Ache all over,Headache,Hoarse voice,],Rhabdomyolysis "
",Breast infection (mastitis),[Pain or soreness of breast,Lump or mass of breast,Abnormal appearing skin,Fever,Bleeding or discharge from nipple,Postpartum problems of the breast,Recent pregnancy,Chills,Bones are painful,Skin growth,Long menstrual periods,Mouth dryness,],Breast infection (mastitis) "
",Abdominal aortic aneurysm,[Sharp abdominal pain,Back pain,Shortness of breath,Sharp chest pain,Side pain,Burning abdominal pain,Swollen abdomen,Palpitations,Retention of urine,Arm swelling,Groin pain,Pallor,],Abdominal aortic aneurysm "
",Pulmonary embolism,[Shortness of breath,Sharp chest pain,Difficulty breathing,Cough,Leg pain,Back pain,Side pain,Weakness,Chest tightness,Hemoptysis,Leg swelling,Sweating,],Pulmonary embolism "
",Conduct disorder,[Depressive or psychotic symptoms,Hostile behavior,Excessive anger,Seizures,Depression,Fainting,Temper problems,Abusing alcohol,Restlessness,Hysterical behavior,Delusions or hallucinations,Lack of growth,],Conduct disorder "
",Air embolism,[Pain in eye,Shoulder cramps or spasms,Facial pain,Ankle pain,Wrist pain,Pain during pregnancy,Excessive anger,Joint stiffness or tightness,Pain or soreness of breast,Knee lump or mass,Fatigue,Excessive urination at night,],Air embolism "
",Mastectomy,[Lump or mass of breast,Pain or soreness of breast,Problems with shape or size of breast,Skin swelling,Arm stiffness or tightness,Smoking problems,Burning chest pain,Regurgitation,Leg cramps or spasms,Swollen lymph nodes,Heartburn,Hand or finger stiffness or tightness,],Mastectomy "
",Epididymitis,[Pain in testicles,Swelling of scrotum,Groin pain,Sharp abdominal pain,Side pain,Lower abdominal pain,Painful urination,Blood in urine,Retention of urine,Lower body pain,Swollen abdomen,Mass in scrotum,],Epididymitis "
",Premature rupture of amniotic membrane,[Uterine contractions,Fever,Weight gain,Seizures,Spotting or bleeding during pregnancy,Coryza,Sharp abdominal pain,Muscle swelling,Low back weakness,Elbow weakness,Abnormal size or shape of ear,Back weakness,],Premature rupture of amniotic membrane "
",Molluscum contagiosum,[Skin rash,Skin swelling,Skin lesion,Warts,Itching of skin,Arm lump or mass,Abnormal appearing skin,Acne or pimples,Skin growth,Bumps on penis,Knee lump or mass,Skin dryness, peeling, scaliness, or roughness,],Molluscum contagiosum "
",Necrotizing fasciitis,[Leg pain,Hip pain,Peripheral edema,Hand or finger pain,Vaginal pain,Arm swelling,Skin lesion,Abnormal appearing skin,Leg swelling,Elbow cramps or spasms,Elbow weakness,Excessive growth,],Necrotizing fasciitis "
",Benign vaginal discharge (leukorrhea),[Vaginal discharge,Sharp abdominal pain,Vaginal itching,Problems during pregnancy,Burning abdominal pain,Painful urination,Pelvic pain,Vaginal pain,Suprapubic pain,Pain during pregnancy,Frequent urination,Vaginal redness,],Benign vaginal discharge (leukorrhea) "
",Bladder obstruction,[Retention of urine,Symptoms of bladder,Impotence,Frequent urination,Symptoms of prostate,Suprapubic pain,Blood in urine,Hesitancy,Peripheral edema,Involuntary urination,Excessive urination at night,Bedwetting,],Bladder obstruction "
",Melanoma,[Skin lesion,Abnormal appearing skin,Skin moles,Irregular appearing scalp,Skin swelling,Skin growth,Swollen lymph nodes,Back mass or lump,Skin irritation,Skin dryness, peeling, scaliness, or roughness,Itchy eyelid,Skin on arm or hand looks infected,],Melanoma "
",Cervical disorder,[Sharp abdominal pain,Vaginal bleeding after menopause,Pelvic pain,Vaginal discharge,Vaginal itching,Intermenstrual bleeding,Painful urination,Painful menstruation,Pain during intercourse,Vaginal pain,Hot flashes,Focal weakness,],Cervical disorder "
",Laryngitis,[Sore throat,Hoarse voice,Cough,Nasal congestion,Fever,Coryza,Ear pain,Difficulty in swallowing,Throat feels tight,Allergic reaction,Sinus congestion,Difficulty speaking,],Laryngitis "
",Dyshidrosis,[Skin rash,Skin lesion,Skin dryness, peeling, scaliness, or roughness,Itching of skin,Abnormal appearing skin,Back pain,Acne or pimples,Dry or flaky scalp,Foot or toe lump or mass,Frequent urination,Ankle pain,Skin on leg or foot looks infected,],Dyshidrosis "
",Poisoning due to opioids,[Depressive or psychotic symptoms,Drug abuse,Arm pain,Slurring words,Dizziness,Vomiting,Difficulty speaking,Abusing alcohol,Feeling ill,Sleepiness,Arm weakness,Problems with movement,],Poisoning due to opioids "
",Diaper rash,[Diaper rash,Skin rash,Diarrhea,Fever,Cough,Nasal congestion,Vomiting,Blood in stool,Irritable infant,Pulling at ears,Redness in ear,Temper problems,],Diaper rash "
",Lichen planus,[Abnormal appearing skin,Skin rash,Itching of skin,Skin moles,Skin growth,Skin dryness, peeling, scaliness, or roughness,Difficulty speaking,Itchy scalp,Mouth ulcer,Skin lesion,Irregular appearing scalp,Acne or pimples,],Lichen planus "
",Gastroduodenal ulcer,[Sharp abdominal pain,Vomiting,Nausea,Burning abdominal pain,Upper abdominal pain,Vomiting blood,Sharp chest pain,Headache,Blood in stool,Changes in stool appearance,Melena,Heartburn,],Gastroduodenal ulcer "
",Inguinal hernia,[Groin pain,Groin mass,Sharp abdominal pain,Lower abdominal pain,Ache all over,Swollen abdomen,Swelling of scrotum,Pain in testicles,Mass in scrotum,Symptoms of the scrotum and testes,Penis redness,],Inguinal hernia "
",Eczema,[Skin rash,Itching of skin,Abnormal appearing skin,Skin dryness, peeling, scaliness, or roughness,Skin lesion,Cough,Allergic reaction,Acne or pimples,Skin swelling,Irregular appearing scalp,Skin irritation,Warts,],Eczema "
",Asperger syndrome,[Depressive or psychotic symptoms,Anxiety and nervousness,Depression,Temper problems,Lack of growth,Fainting,Antisocial behavior,Delusions or hallucinations,Hostile behavior,Excessive anger,Obsessions and compulsions,Nightmares,],Asperger syndrome "
",Mucositis,[Fever,Mouth ulcer,Sore throat,Decreased appetite,Mouth pain,Tongue lesions,Gum pain,Difficulty in swallowing,Vomiting,Irritable infant,Swollen tongue,Tongue pain,],Mucositis "
",Paronychia,[Hand or finger pain,Skin on arm or hand looks infected,Irregular appearing nails,Hand or finger swelling,Foot or toe pain,Abnormal appearing skin,Skin on leg or foot looks infected,Foot or toe swelling,Hand or finger lump or mass,Sinus congestion,Nailbiting,Skin dryness, peeling, scaliness, or roughness,],Paronychia "
",Open wound of the jaw,[Facial pain,Lip swelling,Symptoms of the face,Wrist swelling,Mouth pain,],Open wound of the jaw "
",White blood cell disease,[Fever,Vomiting,Sharp abdominal pain,Nausea,Cough,Diarrhea,Weakness,Fatigue,Chills,Fluid retention,Mouth pain,Heartburn,],White blood cell disease "
",Kaposi sarcoma,[Leg pain,Foot or toe pain,Cough,Lip swelling,Skin lesion,Depression,Sharp abdominal pain,Elbow cramps or spasms,Elbow weakness,Excessive growth,Underweight,Low back weakness,],Kaposi sarcoma "
